,Unnamed: 0.1,Unnamed: 0,diameter,baseline_subtracted,time,subject,expression,eid
172,172,172.0,63.06887754418618,4.584911306627466,2.8999999999999995,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
173,173,173.0,62.858907479354784,4.374941241796065,2.999999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
174,174,174.0,62.46236854485917,3.9784023073004566,3.099999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
175,175,175.0,62.27341027766819,3.789444040109468,3.2,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
176,176,176.0,62.30659475860442,3.822628521045695,3.299999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
177,177,177.0,62.11174946741998,3.6277832298612647,3.399999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
178,178,178.0,61.6426263008838,3.1586600633250845,3.499999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
179,179,179.0,61.64448160186888,3.1605153643101507,3.5999999999999988,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
180,180,180.0,61.31604449412939,2.832078256570671,3.6999999999999993,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
181,181,181.0,60.81038851329975,2.3264222757410304,3.799999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
182,182,182.0,60.03526298658302,1.5512967490243,3.899999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
183,183,183.0,59.33802737923311,0.85406114167439,3.999999999999999,ZFM-02600,1,5b7e1b65-b844-4fe8-b19e-1c3175290a63
184,184,184.0,28.90271689492249,2.0057529312484204,-0.5,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
185,185,185.0,28.63926516501625,1.7423012013421828,-0.4,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
186,186,186.0,27.826234144607994,0.9292701809339204,-0.3,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
187,187,187.0,26.465094956052624,-0.4318690076214516,-0.2,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
188,188,188.0,25.167215457970784,-1.7297485057032895,-0.1,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
189,189,189.0,23.512032275577884,-3.3849316880961924,-1.1102230246251563e-16,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
190,190,190.0,22.13463823108404,-4.762325732590044,0.0999999999999998,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
191,191,191.0,21.254041160425736,-5.642922803248338,0.1999999999999998,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
192,192,192.0,21.50813518252953,-5.3888287811445466,0.2999999999999998,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
193,193,193.0,21.39923184258706,-4.683480802216939,0.3999999999999998,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
194,194,194.0,23.8076999462564,-1.0424975544576551,0.4999999999999998,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
195,195,195.0,25.60203178999498,0.8892880281072119,0.5999999999999996,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
196,196,196.0,27.32488327427815,2.6687581149313595,0.6999999999999997,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
197,197,197.0,28.54422642032859,3.898926802044619,0.7999999999999998,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
198,198,198.0,28.7526296146214,4.036571586174601,0.8999999999999997,ZFM-02600,1,865496ae-3206-4974-af44-2cff2f7023f2
