,log_likelihood,n_states,subject,pid
2,-8223.518268334201,4,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
3,-8145.30213432938,5,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
4,-8117.91895841077,6,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
5,-8103.939796924406,7,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
6,-8101.398543816112,8,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
7,-8095.168326220036,9,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
8,-8107.803941786705,10,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
9,-8095.603053004061,11,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
10,-8096.844673305226,12,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
11,-8089.815902532882,13,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
12,-8089.65668136416,14,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
13,-8095.772584670734,15,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
14,-8092.447716125718,16,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
15,-8095.201101295363,17,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
16,-8113.908104480918,18,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
17,-8103.875931800549,19,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
18,-8090.811118895604,20,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
0,-27091.27223799743,2,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
1,-26375.977424173805,3,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
2,-26158.40176957753,4,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
3,-26181.836138262308,5,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
4,-26206.472094148878,6,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
5,-25752.877080190876,7,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
6,-25640.624711974666,8,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
7,-25709.197412314643,9,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
8,-25481.263436018355,10,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
9,-25463.539982878694,11,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
10,-25538.864259816008,12,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
11,-25482.716333852088,13,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
12,-25547.70315473304,14,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
13,-25448.084846370857,15,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
14,-25395.721771301563,16,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
15,-25316.445854871672,17,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
16,-25385.465593995952,18,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
17,-25324.766910209113,19,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
18,-25242.88106375458,20,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
0,-45376.80486301024,2,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
1,-44360.43113409581,3,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
2,-43829.084845635574,4,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
3,-43454.06632567908,5,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
4,-43222.317263354795,6,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
5,-43366.94340228718,7,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
6,-43144.48233781541,8,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
7,-42903.1097437042,9,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
8,-42885.969981278984,10,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
9,-42700.34688435053,11,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
10,-42696.745743601954,12,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
11,-42715.021404791674,13,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
12,-42672.71339875961,14,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
13,-42653.28986144878,15,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
14,-42754.073489783514,16,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
15,-42712.820917256446,17,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
16,-42644.063747773704,18,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
17,-42494.45668694457,19,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
18,-42613.978211066424,20,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
0,-11805.595363460423,2,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
1,-11124.403652972866,3,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
2,-10543.497564965472,4,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
3,-10309.015984576832,5,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
4,-10228.477964048572,6,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
5,-10145.346073119048,7,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
6,-10163.211768134486,8,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
7,-10049.329674880348,9,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
8,-10082.723843105945,10,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
9,-10023.477865140963,11,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
10,-9972.14054322075,12,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
11,-9935.445158449727,13,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
12,-9960.498774892425,14,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
13,-9944.87672127084,15,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
14,-9952.40808965509,16,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
15,-9929.597549002185,17,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
16,-9928.006036445313,18,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
17,-9929.166520805697,19,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
18,-9913.260982922347,20,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
0,-52330.759961513424,2,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
1,-49847.583900458216,3,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
2,-49148.13797478705,4,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
3,-49007.7889979984,5,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
4,-48587.229049008034,6,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
5,-48465.48678804249,7,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
6,-48303.81041185142,8,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
7,-48349.48279467605,9,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
8,-48243.41791024686,10,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
9,-48197.69160117383,11,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
10,-48124.17757634603,12,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
11,-48110.090304756835,13,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
12,-47969.05815155969,14,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
13,-48107.32265269019,15,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
14,-48013.682761205586,16,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
15,-48034.978125461006,17,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
16,-47877.88715249976,18,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
17,-48045.434537463894,19,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
18,-48007.780410865285,20,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
0,-5589.830216024509,2,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
1,-5324.201956461827,3,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
2,-5115.4932605005,4,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
3,-4935.140084449558,5,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
4,-4864.815237379838,6,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
5,-4845.2795529849645,7,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
6,-4782.532889959107,8,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
7,-4781.939006468273,9,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
8,-4759.074346124191,10,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
9,-4746.517767881615,11,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
10,-4769.9236264833635,12,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
11,-4759.501983309104,13,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
12,-4731.907691399566,14,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
13,-4718.215802479267,15,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
14,-4735.622118837913,16,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
15,-4709.54234357093,17,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
16,-4723.7613487322005,18,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
17,-4728.925070618196,19,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
18,-4730.106928350845,20,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
0,-17904.82296558692,2,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
1,-17321.61906357097,3,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
2,-16697.21279306615,4,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
3,-16476.142081542726,5,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
4,-16403.26017355925,6,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
5,-16154.826300571382,7,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
6,-16195.64131053121,8,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
7,-16034.187838832608,9,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
8,-16032.235791732917,10,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
9,-16028.049743258283,11,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
10,-15999.03141838496,12,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
11,-16014.04503755569,13,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
12,-15948.681844220011,14,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
13,-15902.545096446538,15,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
14,-15969.816343895809,16,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
15,-15971.342553736764,17,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
16,-15967.313943305462,18,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
17,-15921.843152979953,19,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
18,-15987.540876484887,20,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
0,-104414.97229487819,2,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
1,-97537.49405197898,3,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
2,-94399.84305796202,4,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
3,-94395.0467822252,5,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
4,-93098.62518294371,6,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
5,-93107.65305229605,7,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
6,-92577.00812615616,8,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
7,-92261.426265915,9,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
8,-92116.37959811673,10,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
9,-92198.49144826537,11,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
10,-92169.79679981293,12,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
11,-91502.43949296097,13,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
12,-91387.6015508413,14,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
13,-91359.33074409132,15,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
14,-91329.0574692206,16,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
15,-91588.85119655523,17,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
16,-91460.19219368242,18,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
17,-91185.48754755632,19,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
18,-91541.84980885331,20,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
0,-35248.41657982762,2,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
1,-33874.55636544914,3,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
2,-33370.84681846916,4,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
3,-33371.11021818284,5,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
4,-33224.69601308605,6,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
5,-33170.213944730516,7,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
6,-33171.11746638714,8,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
7,-33011.77486679551,9,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
8,-32872.849688294016,10,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
9,-32835.764428052214,11,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
10,-33673.939151669394,12,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
11,-32710.706429862756,13,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
12,-32855.68284831241,14,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
13,-33580.756953631135,15,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
14,-32905.523923542525,16,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
15,-32757.89111286707,17,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
16,-32831.979924086045,18,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
17,-32697.826957784142,19,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
18,-32951.35326912961,20,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
0,-13666.639411585731,2,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
1,-13123.536855142971,3,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
2,-12973.84858548161,4,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
3,-12892.901002793295,5,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
4,-12887.42375844202,6,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
5,-12884.925033988413,7,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
6,-12795.896545206311,8,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
7,-12791.38505940794,9,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
8,-12793.747376308536,10,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
9,-12745.162010335593,11,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
10,-12734.802031411813,12,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
11,-12722.21853483385,13,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
12,-12665.14651259625,14,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
13,-12701.821806976639,15,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
14,-12716.804059252827,16,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
15,-12736.746381044222,17,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
16,-12700.772372202664,18,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
17,-12682.454994059919,19,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
18,-12700.07789019752,20,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
0,-8388.620619383075,2,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
1,-8246.682977032979,3,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
2,-8044.7096248188545,4,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
3,-8029.746804210451,5,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
4,-8028.961353419609,6,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
5,-7986.9622863960785,7,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
6,-7989.15830632807,8,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
7,-7927.18408235574,9,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
8,-7958.167384190509,10,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
9,-7953.468096248082,11,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
10,-7926.648131869946,12,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
11,-7935.190341751832,13,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
12,-7935.587664542194,14,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
13,-7898.207996179415,15,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
14,-7924.193794228515,16,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
15,-7908.917909015682,17,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
16,-7954.571208914559,18,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
17,-7898.9425185130485,19,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
18,-7894.5098665822525,20,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
0,-13047.289526599086,2,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
1,-12443.372978805734,3,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
2,-12356.467382993485,4,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
3,-12188.028200663113,5,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
4,-12087.68823374541,6,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
5,-12064.572287029445,7,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
6,-12031.376782773023,8,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
7,-12033.931009772838,9,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
8,-11985.89245330409,10,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
9,-11983.833996702375,11,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
10,-11948.35633934242,12,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
11,-11920.504324543166,13,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
12,-12006.163580646487,14,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
13,-11907.806397363045,15,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
14,-11871.875226753895,16,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
15,-11921.210154172342,17,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
16,-11923.696880360847,18,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
17,-11876.199237591592,19,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
18,-11848.930316152157,20,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
0,-2171.843477299229,2,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
1,-2028.2638484143788,3,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
2,-1988.6728835597191,4,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
3,-1978.1268280153158,5,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
4,-1973.2552185368247,6,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
5,-1946.7149471692107,7,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
6,-1954.757214902212,8,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
7,-1940.0455069662462,9,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
8,-1941.655431082638,10,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
9,-1952.3451709360684,11,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
10,-1961.3804363189522,12,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
11,-1929.9281064296454,13,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
12,-1932.1046063642364,14,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
13,-1949.9346044720862,15,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
14,-1942.4764698726399,16,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
15,-1947.7980154893505,17,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
16,-1934.3650763980731,18,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
17,-1942.4166105285499,19,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
18,-1950.4578886177867,20,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
0,-9951.333846047637,2,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
1,-8979.366732134491,3,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
2,-8802.384522851356,4,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
3,-8741.647903403273,5,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
4,-8720.683094604727,6,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
5,-8690.118170604785,7,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
6,-8652.286224774798,8,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
7,-8612.724437240833,9,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
8,-8608.026422210578,10,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
9,-8594.486067845268,11,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
10,-8614.190703501528,12,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
11,-8578.394403900946,13,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
12,-8579.398438487277,14,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
13,-8564.09346269536,15,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
14,-8576.193542723544,16,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
15,-8586.072287506448,17,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
16,-8573.623371757281,18,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
17,-8578.900592216482,19,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
18,-8551.766408616004,20,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
0,-2520.5301212274876,2,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
1,-2347.646352016443,3,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
2,-1612.5006022004363,4,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
3,-1614.8000281988386,5,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
4,-1547.7625044289352,6,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
5,-1613.3579618589386,7,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
6,-1549.20414570629,8,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
7,-1608.1063178889042,9,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
8,-1446.7257472943845,10,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
9,-1608.0562253804214,11,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
10,-1534.1570079604242,12,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
11,-1540.766153504538,13,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
12,-1605.241591434082,14,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
13,-1503.9998424858695,15,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
14,-1540.516905267287,16,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
15,-1465.7435956275358,17,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
16,-1538.7046664847883,18,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
17,-1524.9560985847963,19,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
18,-1550.6069241055332,20,ZFM-03332,16e12c15-b78f-42d1-972f-a1824215f9af
0,-16208.305444084845,2,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
1,-15292.698726356659,3,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
2,-14997.182422577402,4,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
3,-14849.421478728891,5,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
4,-14739.543725367563,6,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
5,-14651.78770533563,7,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
