,log_likelihood,n_states,region,subject,pid
11,-16275.109104726085,13,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
12,-16240.2349406986,14,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
13,-16254.966000214828,15,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
14,-16228.801952803118,16,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
15,-16130.845611324632,17,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
16,-16123.594114492204,18,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
17,-16185.952421791308,19,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
18,-16099.67705588079,20,Sensory,ZFM-03331,465fbc08-3a9f-4714-a0a0-79d76b39ccbc
0,-2914.279192191989,2,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
1,-2895.617617718446,3,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
2,-2884.8558465502624,4,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
3,-2878.3489801242577,5,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
4,-2857.2050735780003,6,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
5,-2860.328676397718,7,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
6,-2861.1152908009485,8,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
7,-2863.296073209796,9,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
8,-2864.5118106274986,10,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
9,-2864.587949271226,11,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
10,-2851.543329498026,12,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
11,-2855.5698056520723,13,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
12,-2863.0614231381896,14,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
13,-2845.781110882676,15,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
14,-2852.949727205685,16,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
15,-2859.105146775671,17,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
16,-2851.163695587071,18,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
17,-2847.8268799431503,19,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
18,-2856.5958988673965,20,Amygdala,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
0,-417.3491983232709,2,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
1,-408.29869393071743,3,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
2,-393.99507265843727,4,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
3,-382.20811761819243,5,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
4,-406.7884292784613,6,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
5,-376.0210296103852,7,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
6,-386.21339802195814,8,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
7,-378.6575752092372,9,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
8,-382.60859386271727,10,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
9,-384.5254506336445,11,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
10,-383.789845224804,12,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
11,-383.8079532939268,13,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
12,-377.7313635064301,14,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
13,-388.4094392297791,15,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
14,-380.4876303262266,16,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
15,-377.0840678510691,17,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
16,-388.4787339552524,18,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
17,-382.9925513215029,19,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
18,-384.523104952416,20,Hippocampus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
0,-8907.237958301946,2,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
1,-8867.5216532368,3,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
2,-8761.568460639823,4,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
3,-8740.448928738973,5,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
4,-8678.182267217748,6,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
5,-8697.562855220203,7,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
6,-8673.565526422099,8,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
7,-8658.067450951869,9,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
8,-8643.069450647914,10,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
9,-8616.15833967848,11,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
10,-8594.497696213486,12,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
11,-8602.000562964777,13,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
12,-8546.7527061878,14,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
13,-8565.136137721367,15,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
14,-8552.754376864661,16,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
15,-8554.947407781889,17,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
16,-8569.677595496778,18,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
17,-8550.98779442665,19,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
18,-8521.306860665774,20,Thalamus,ZFM-03331,5fd2d3a0-124a-4528-ba0f-01379e243f72
0,-16734.70636544425,2,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
1,-16436.396808271686,3,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
2,-16387.71125932278,4,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
3,-16090.50264373624,5,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
4,-16355.989636878083,6,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
5,-16117.693388934847,7,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
6,-15995.806592959736,8,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
7,-15953.047808286532,9,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
8,-15879.659191010827,10,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
9,-15877.732486247485,11,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
10,-15956.120408355902,12,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
11,-15923.207999052724,13,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
12,-15908.08878802879,14,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
13,-15830.224609376877,15,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
14,-15925.886311859836,16,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
15,-15782.567586040193,17,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
16,-15845.034820374953,18,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
17,-15995.606364553347,19,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
18,-15950.397115859068,20,Frontal,ZFM-03331,adb05d2d-4aad-43a2-8465-f0f0f5ef85f6
0,-3715.1778349953233,2,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
1,-3683.821612487802,3,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
2,-3624.6106219027347,4,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
3,-3615.984956030138,5,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
4,-3603.3793375167465,6,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
5,-3581.9540733959,7,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
6,-3587.9002120337486,8,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
7,-3555.949667526377,9,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
8,-3561.871548500983,10,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
9,-3575.3072553129177,11,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
10,-3556.9116669528075,12,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
11,-3578.853882077422,13,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
12,-3541.6201701684677,14,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
13,-3551.418468832777,15,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
14,-3522.575632399326,16,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
15,-3527.9577320178064,17,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
16,-3522.147720647492,18,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
17,-3507.0534898566657,19,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
18,-3516.7807162644085,20,Hippocampus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
0,-17944.740207413266,2,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
1,-17765.803776573564,3,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
2,-17435.839911000196,4,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
3,-17382.09724797766,5,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
4,-17299.191264900044,6,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
5,-17231.762235524588,7,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
6,-17141.449983534265,8,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
7,-17066.352087778174,9,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
8,-17090.778644767157,10,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
9,-17104.731641653263,11,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
10,-17023.534177786467,12,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
11,-17019.2020563482,13,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
12,-17099.398813558975,14,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
13,-17036.060647587085,15,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
14,-16918.235652404983,16,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
15,-16961.559354599372,17,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
16,-16918.543765627834,18,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
17,-16981.547891625876,19,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
18,-16962.131749985536,20,Thalamus,ZFM-03331,2cd25262-6818-4b21-9f25-8b8f938c5e37
0,-2754.5329442757893,2,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
1,-2712.3515935995047,3,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
2,-2666.447742890052,4,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
3,-2643.0469359555073,5,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
4,-2630.859905753158,6,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
5,-2612.752433713497,7,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
6,-2646.35810703193,8,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
7,-2597.7060448191596,9,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
8,-2594.660895867342,10,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
9,-2613.2278463266002,11,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
10,-2598.5233829095846,12,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
11,-2610.240507112666,13,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
12,-2607.4911750185597,14,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
13,-2608.4676235800102,15,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
14,-2614.477260587045,16,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
15,-2635.87100043056,17,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
16,-2612.8419772766083,18,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
17,-2596.2097139986963,19,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
18,-2593.541724216381,20,Hippocampus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
0,-34064.03450618268,2,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
1,-33534.34902405735,3,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
2,-33374.48768801279,4,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
3,-33281.88626336886,5,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
4,-33328.26244575751,6,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
5,-33224.481820163455,7,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
6,-33342.324106955406,8,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
7,-33076.27398207748,9,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
8,-33133.8823794065,10,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
9,-33151.582204113605,11,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
10,-33132.07790727809,12,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
11,-33121.59914732551,13,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
12,-33184.74307885515,14,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
13,-33131.89907781634,15,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
14,-33028.984889066975,16,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
15,-33080.82570363502,17,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
16,-33064.68007562385,18,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
17,-33069.46505695411,19,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
18,-33057.280209591656,20,Thalamus,ZFM-03329,c9a47fb2-3348-4184-8c08-c7e4940e9264
0,-15023.295339858782,2,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
1,-14772.676623804655,3,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
2,-14663.544137868239,4,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
3,-14631.757162553784,5,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
4,-14559.5778797379,6,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
5,-14542.404664372356,7,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
6,-14494.820565503036,8,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
7,-14497.535016837552,9,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
8,-14486.472356076945,10,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
9,-14461.670355273045,11,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
10,-14430.919016877577,12,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
11,-14453.977366135452,13,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
12,-14457.203119246346,14,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
13,-14430.390048524423,15,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
14,-14431.730414600104,16,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
15,-14459.48131130219,17,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
16,-14448.286524275583,18,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
17,-14458.040034259351,19,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
18,-14438.895622623459,20,Midbrain,ZFM-03329,d8866f7d-7c34-4592-a042-316b17bfbb19
0,-5146.1693182866375,2,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
1,-5067.430224858489,3,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
2,-5059.174254947608,4,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
3,-5043.3325138697855,5,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
4,-5052.211291050701,6,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
5,-5101.8732399966775,7,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
6,-5012.239337405575,8,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
7,-5075.128013899441,9,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
8,-5026.989076141885,10,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
9,-5024.57542627648,11,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
10,-5050.488350213362,12,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
11,-5015.625245959281,13,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
12,-5034.218873947227,14,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
13,-5052.271741093787,15,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
14,-5096.978675001137,16,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
15,-5018.450945733954,17,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
16,-5126.049826656067,18,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
17,-5089.51511741745,19,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
18,-5065.6417985501375,20,Amygdala,ZFM-03329,05d69b47-9e2c-4da3-ab45-be889e1fbef7
0,-1850.314039599856,2,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
1,-1830.6399707183623,3,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
2,-1838.0683421392698,4,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
3,-1789.543056386548,5,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
4,-1782.7035082022753,6,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
5,-1794.526831276731,7,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
6,-1778.9938713280078,8,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
7,-1800.8187655519182,9,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
8,-1784.2951248204,10,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
9,-1762.4237447416167,11,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
10,-1786.445449180103,12,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
11,-1777.667032398117,13,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
12,-1749.5632626745858,14,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
13,-1770.041262631937,15,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
14,-1758.4956627968365,16,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
15,-1773.4392543454906,17,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
16,-1772.0798519353855,18,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
17,-1768.5158699581461,19,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
18,-1755.727950930031,20,Hippocampus,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
0,-3659.413798447288,2,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
1,-3563.2428079301794,3,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
2,-3542.7652364650576,4,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
3,-3546.825134941828,5,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
4,-3539.618896348301,6,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
5,-3518.9126285839375,7,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
6,-3518.3098483224467,8,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
7,-3515.717742945961,9,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
8,-3514.3581776000315,10,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
9,-3552.415294107881,11,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
10,-3509.192172193051,12,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
11,-3527.43615964741,13,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
12,-3512.4934427909893,14,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
13,-3491.696875850227,15,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
14,-3518.737584468574,16,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
15,-3518.582131753239,17,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
16,-3534.9945391893652,18,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
17,-3523.715541067877,19,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
18,-3528.769233599212,20,Sensory,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
0,-368.28619764079986,2,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
1,-368.0515292185371,3,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
2,-364.2681310624542,4,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
3,-361.12663123342236,5,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
4,-359.0392099888205,6,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
5,-358.4905552494982,7,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
6,-353.71176506644866,8,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
7,-361.8587499443236,9,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
8,-361.3607340044366,10,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
9,-353.83634683563156,11,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
10,-357.9698876023638,12,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
11,-362.8806564827248,13,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
12,-366.5300947822609,14,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
13,-364.9230041750091,15,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
14,-368.5115895301255,16,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
15,-363.5671698407733,17,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
16,-359.08694977507,18,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
17,-361.0764086319616,19,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
18,-363.60589907907035,20,Striatum,ZFM-03330,93e075b2-10bf-4fcd-8d5e-3e51b211672c
