,time,r,dist,perc,region1,region2,opto,region_pair,subject,date,probe
10,1.100000000000001,0.059216448899890264,4.358898943540674,0.5681818181818182,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
11,1.3000000000000007,0.2235737271592856,4.123105625617661,0.6136363636363636,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
12,1.5000000000000009,0.2818469881809087,4.0,0.6363636363636364,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
13,1.700000000000001,-0.04550157551932899,4.795831523312719,0.4772727272727273,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
14,1.9000000000000008,0.09128709291752768,4.47213595499958,0.5454545454545454,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
15,2.100000000000001,0.03785959930369333,4.58257569495584,0.5227272727272727,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
16,2.300000000000001,0.13942174277574534,4.242640687119285,0.5909090909090909,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
17,2.5000000000000013,0.22927505273890814,3.872983346207417,0.6590909090909091,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
18,2.7000000000000015,0.389563086670491,3.605551275463989,0.7045454545454546,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
19,2.9000000000000012,-0.2072551884021982,5.0990195135927845,0.4090909090909091,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
20,3.100000000000002,0.11453125733564005,4.358898943540674,0.5681818181818182,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
21,3.300000000000001,0.17500000000000004,4.242640687119285,0.5909090909090909,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
22,3.5000000000000013,-0.05468608788311258,4.795831523312719,0.4772727272727273,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
23,3.7000000000000015,0.0793884186037445,4.358898943540674,0.5681818181818182,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
24,3.9000000000000017,0.08559797418827594,4.47213595499958,0.5454545454545454,Midbrain,Frontal cortex,0,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
0,-0.9,0.5621342513004456,3.0,0.7954545454545454,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
1,-0.7,0.4031148074526858,3.605551275463989,0.7045454545454546,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
2,-0.4999999999999999,0.30281331944409,3.872983346207417,0.6590909090909091,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
3,-0.2999999999999998,0.3520524597250398,3.605551275463989,0.7045454545454546,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
4,-0.09999999999999976,0.2825264598420046,3.605551275463989,0.7045454545454546,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
5,0.10000000000000042,0.2200852823832552,3.4641016151377544,0.7272727272727273,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
6,0.3000000000000004,0.3234983196103155,2.6457513110645907,0.8409090909090909,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
7,0.5000000000000003,0.4629100498862755,2.449489742783178,0.8636363636363636,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
8,0.7000000000000005,-0.05460324724246342,2.449489742783178,0.8636363636363636,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
9,0.9000000000000007,-0.06059678724350824,2.6457513110645907,0.8409090909090909,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
10,1.100000000000001,0.4180017122750107,2.23606797749979,0.8863636363636364,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
11,1.3000000000000007,0.5108853697297089,2.23606797749979,0.8863636363636364,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
12,1.5000000000000009,0.619779786800912,2.6457513110645907,0.8409090909090909,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
13,1.700000000000001,0.5283959492674785,3.1622776601683795,0.7727272727272727,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
14,1.9000000000000008,0.3808067785931574,3.872983346207417,0.6590909090909091,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
15,2.100000000000001,0.5008882963015246,3.605551275463989,0.7045454545454546,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
16,2.300000000000001,0.4682393835430248,3.605551275463989,0.7045454545454546,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
17,2.5000000000000013,0.1927318616080481,4.58257569495584,0.5227272727272727,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
18,2.7000000000000015,0.2589360576565463,4.242640687119285,0.5909090909090909,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
19,2.9000000000000012,0.4723774929733302,3.605551275463989,0.7045454545454546,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
20,3.100000000000002,0.407633697729602,3.4641016151377544,0.7272727272727273,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
21,3.300000000000001,0.25031308716087947,3.7416573867739413,0.6818181818181818,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
22,3.5000000000000013,0.36990082798083623,3.3166247903554,0.75,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
23,3.7000000000000015,0.38821675738207223,2.6457513110645907,0.8409090909090909,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
24,3.9000000000000017,0.20254787341673336,3.0,0.7954545454545454,Midbrain,Striatum,1,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
0,-0.9,0.2583525338486768,4.0,0.6363636363636364,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
1,-0.7,0.018947368421052654,4.69041575982343,0.5,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
2,-0.4999999999999999,-0.00867109969524121,4.795831523312719,0.4772727272727273,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
3,-0.2999999999999998,-0.08422015601530061,5.0,0.4318181818181818,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
4,-0.09999999999999976,-0.14739520973352427,5.0990195135927845,0.4090909090909091,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
5,0.10000000000000042,-0.17647143398219514,5.0,0.4318181818181818,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
6,0.3000000000000004,-0.052414241836095894,4.69041575982343,0.5,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
7,0.5000000000000003,-0.11467216020540866,4.795831523312719,0.4772727272727273,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
8,0.7000000000000005,0.1873171623163388,4.123105625617661,0.6136363636363636,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
9,0.9000000000000007,0.1873171623163388,4.123105625617661,0.6136363636363636,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
10,1.100000000000001,-0.002325097312445075,4.47213595499958,0.5454545454545454,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
11,1.3000000000000007,0.07933082228811272,4.47213595499958,0.5454545454545454,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
12,1.5000000000000009,0.24937069567766482,4.123105625617661,0.6136363636363636,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
13,1.700000000000001,0.13040528649049923,4.358898943540674,0.5681818181818182,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
14,1.9000000000000008,0.075955452531275,4.47213595499958,0.5454545454545454,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
15,2.100000000000001,0.13003158293424893,4.358898943540674,0.5681818181818182,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
16,2.300000000000001,0.08429272304235247,4.358898943540674,0.5681818181818182,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
17,2.5000000000000013,0.4800637418103003,3.1622776601683795,0.7727272727272727,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
18,2.7000000000000015,0.3409889180402426,3.7416573867739413,0.6818181818181818,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
19,2.9000000000000012,-0.015271434934898843,4.69041575982343,0.5,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
20,3.100000000000002,0.043678534863413256,4.47213595499958,0.5454545454545454,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
21,3.300000000000001,0.11930566493181316,4.358898943540674,0.5681818181818182,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
22,3.5000000000000013,0.07933082228811271,4.47213595499958,0.5454545454545454,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
23,3.7000000000000015,0.038110796698335274,4.358898943540674,0.5681818181818182,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
24,3.9000000000000017,0.1289848425918956,4.358898943540674,0.5681818181818182,Midbrain,Striatum,0,Midbrain-Striatum,ZFM-05492,2023-02-10,probe00
0,-0.9,0.5994149194122843,3.0,0.7954545454545454,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
1,-0.7,0.5940885257860045,3.1622776601683795,0.7727272727272727,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
2,-0.4999999999999999,0.5407380704358757,3.3166247903554,0.75,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
3,-0.2999999999999998,0.20701147597919423,4.0,0.6363636363636364,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
4,-0.09999999999999976,0.40824829046386296,3.0,0.7954545454545454,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
5,0.10000000000000042,0.44172610429938597,3.0,0.7954545454545454,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
6,0.3000000000000004,0.32349831961031555,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
7,0.5000000000000003,0.6900655593423541,1.4142135623730951,0.9545454545454546,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
8,0.7000000000000005,0.4822428221704124,1.7320508075688772,0.9318181818181818,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
9,0.9000000000000007,0.6988362419217086,1.0,0.9772727272727273,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
10,1.100000000000001,0.7554678731204083,1.4142135623730951,0.9545454545454546,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
11,1.3000000000000007,0.5477225575051662,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
12,1.5000000000000009,0.7324670207647143,2.23606797749979,0.8863636363636364,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
13,1.700000000000001,0.6708203932499367,2.8284271247461903,0.8181818181818182,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
14,1.9000000000000008,0.4365345998506932,3.605551275463989,0.7045454545454546,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
15,2.100000000000001,0.6233022919309994,3.0,0.7954545454545454,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
16,2.300000000000001,0.6590035768383316,3.0,0.7954545454545454,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
17,2.5000000000000013,0.39440531887330765,3.872983346207417,0.6590909090909091,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
18,2.7000000000000015,0.5070925528371099,3.605551275463989,0.7045454545454546,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
19,2.9000000000000012,0.3674047167570346,3.872983346207417,0.6590909090909091,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
20,3.100000000000002,0.4673542514528253,3.1622776601683795,0.7727272727272727,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
21,3.300000000000001,0.6488856845230501,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
22,3.5000000000000013,0.46637240216721404,2.8284271247461903,0.8181818181818182,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
23,3.7000000000000015,0.38821675738207223,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
24,3.9000000000000017,0.5285653785307539,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,1,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
0,-0.9,0.5195383931624606,3.3166247903554,0.75,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
1,-0.7,0.6744618487543248,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
2,-0.4999999999999999,0.6019292654288462,3.0,0.7954545454545454,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
3,-0.2999999999999998,0.6915472130612056,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
4,-0.09999999999999976,0.696551724137931,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
5,0.10000000000000042,0.8514693182963201,1.7320508075688772,0.9318181818181818,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
6,0.3000000000000004,0.8124207484594869,2.0,0.9090909090909091,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
7,0.5000000000000003,0.7163279717599776,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
8,0.7000000000000005,0.5284981975632334,3.0,0.7954545454545454,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
9,0.9000000000000007,0.6361552378075956,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
10,1.100000000000001,0.5201595843071993,3.0,0.7954545454545454,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
11,1.3000000000000007,0.5460047926576328,3.0,0.7954545454545454,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
12,1.5000000000000009,0.6763457762288135,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
13,1.700000000000001,0.7396002616336389,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
14,1.9000000000000008,0.7396002616336389,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
15,2.100000000000001,0.5283959492674782,3.1622776601683795,0.7727272727272727,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
16,2.300000000000001,0.6100888760865635,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
17,2.5000000000000013,0.5201595843071994,3.0,0.7954545454545454,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
18,2.7000000000000015,0.8469139703212722,1.7320508075688772,0.9318181818181818,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
19,2.9000000000000012,0.6965517241379308,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
20,3.100000000000002,0.6763457762288135,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
21,3.300000000000001,0.7754868220567859,2.23606797749979,0.8863636363636364,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
22,3.5000000000000013,0.6769738307163057,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
23,3.7000000000000015,0.7040090342020449,2.449489742783178,0.8636363636363636,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
24,3.9000000000000017,0.6763457762288135,2.6457513110645907,0.8409090909090909,Frontal cortex,Striatum,0,Frontal cortex-Striatum,ZFM-05492,2023-02-10,probe00
0,-0.9,0.6275010729918266,2.8284271247461903,0.8181818181818182,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
1,-0.7,0.4942476117842008,3.3166247903554,0.75,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
2,-0.4999999999999999,0.44421052631578956,3.4641016151377544,0.7272727272727273,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
3,-0.2999999999999998,0.478986976384714,3.3166247903554,0.75,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
4,-0.09999999999999976,0.4705910525045265,3.1622776601683795,0.7727272727272727,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
5,0.10000000000000042,0.38638962152148987,3.3166247903554,0.75,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
6,0.3000000000000004,0.6944444444444446,2.0,0.9090909090909091,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
7,0.5000000000000003,0.670820393249937,2.0,0.9090909090909091,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
8,0.7000000000000005,0.6340751391209737,1.7320508075688772,0.9318181818181818,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
9,0.9000000000000007,0.23122932520643208,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
10,1.100000000000001,0.4837438342408012,2.23606797749979,0.8863636363636364,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
11,1.3000000000000007,0.6098716028340488,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
12,1.5000000000000009,0.6857142857142858,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
13,1.700000000000001,0.9114654303753003,1.4142135623730951,0.9545454545454546,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
14,1.9000000000000008,0.8219461697722565,2.0,0.9090909090909091,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
15,2.100000000000001,0.7396002616336388,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
16,2.300000000000001,0.7221052631578941,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
17,2.5000000000000013,0.4622501635210243,3.4641016151377544,0.7272727272727273,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
18,2.7000000000000015,0.6825236327899356,2.6457513110645907,0.8409090909090909,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
19,2.9000000000000012,0.7272727272727271,2.449489742783178,0.8636363636363636,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
20,3.100000000000002,0.4140194624569189,3.4641016151377544,0.7272727272727273,Midbrain,Frontal cortex,1,Frontal cortex-Midbrain,ZFM-05492,2023-02-10,probe00
