,p_state,state,time,subject,pid,region
17,0.0647481150682391,1,0.7500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
18,0.06107714593592179,1,0.8500000000000025,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
19,0.06008863723240063,1,0.9500000000000026,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
20,0.060008029837476884,1,1.0500000000000027,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
21,0.06018530430227813,1,1.1500000000000028,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
22,0.06243626324399923,1,1.2500000000000029,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
23,0.07328090423858567,1,1.350000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
24,0.09507193385446737,1,1.450000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
25,0.1165779046649719,1,1.5500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
26,0.12779356508484382,1,1.6500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
27,0.13065666007981602,1,1.7500000000000033,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
28,0.13371549315888223,1,1.8500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
29,0.1306586532034258,1,1.9500000000000035,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
30,0.11516057108686799,1,2.0500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
31,0.10028265486103816,1,2.150000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
32,0.10135376408309285,1,2.2500000000000036,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
33,0.1081668503018924,1,2.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
34,0.11085534744455564,1,2.4500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
35,0.11623771702278979,1,2.5500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
36,0.12492806614553265,1,2.650000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
37,0.13390882729863723,1,2.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
38,0.13910012852887949,1,2.850000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
39,0.14341941872253583,1,2.9500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
40,0.15793502884943955,1,3.0500000000000043,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
41,0.18070050061749843,1,3.150000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
42,0.18911958481805485,1,3.2500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
