,time,p_state_change,p_down_state_change,p_up_state_change,region,subject,pid
4,-0.1,0.017801731256397363,0.011529552873609756,0.017801731256397363,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
5,0.1,0.015157894474375693,0.018118858511394893,0.015157894474375693,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
6,0.30000000000000004,0.013053616188158266,0.02636349222768053,0.013053616188158266,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
7,0.5,0.013093919885620137,0.03066167156035935,0.013093919885620137,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
8,0.7000000000000001,0.01560916851618211,0.028966039784396977,0.01560916851618211,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
9,0.9,0.01914028485830313,0.022727120789437706,0.01914028485830313,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
10,1.1,0.020087162592077823,0.017227222288115837,0.020087162592077823,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
11,1.3000000000000003,0.013273723594875489,0.010491372328903686,0.013273723594875489,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
12,1.5,0.008795740552941314,0.006827300138181726,0.008795740552941314,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
13,1.7000000000000002,0.008837382556649332,0.008477274991697637,0.008837382556649332,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
14,1.9,0.013773331171620662,0.013495180341800396,0.013773331171620662,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
15,2.1,0.022101259929283874,0.014483689045321563,0.022101259929283874,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
16,2.3000000000000003,0.022371380921627257,0.013225390059936733,0.022371380921627257,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
17,2.5,0.02174852738444543,0.01372233205815115,0.02174852738444543,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
18,2.7,0.024473979157157273,0.0103570781740566,0.024473979157157273,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
19,2.9000000000000004,0.018292967251224392,0.008662784704340377,0.018292967251224392,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
20,3.1,0.007093064467345406,0.010134294154847085,0.007093064467345406,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
21,3.3000000000000003,0.0018896604385614502,0.013005282653219511,0.0018896604385614502,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
22,3.5,0.003686179613504378,0.01744599138858691,0.003686179613504378,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
23,3.7,0.010045656922446461,0.020797304021452585,0.010045656922446461,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
24,3.9000000000000004,0.01690206519564142,0.019599941515989233,0.01690206519564142,Midbrain,ZFM-04820,e4a0e958-0774-444b-ad65-f6ff7bc22902
0,-0.9,0.0669891587114313,0.0903599601969135,0.0669891587114313,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
1,-0.7000000000000001,0.06073612743681897,0.09612697236760674,0.06073612743681897,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
2,-0.5,0.05601035989607443,0.09748615875197211,0.05601035989607443,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
3,-0.30000000000000004,0.05670118318884973,0.08944501457868254,0.05670118318884973,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
4,-0.1,0.06358697226521123,0.07978545122863198,0.06358697226521123,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
5,0.1,0.08243062631689979,0.06784049123724849,0.08243062631689979,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
6,0.30000000000000004,0.09903758107455853,0.05899329502179938,0.09903758107455853,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
7,0.5,0.09900768178810498,0.05485309567770835,0.09900768178810498,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
8,0.7000000000000001,0.09479980870455267,0.06118500856824794,0.09479980870455267,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
9,0.9,0.10236167103346297,0.08008897897684189,0.10236167103346297,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
10,1.1,0.10236822623061706,0.10625830620784668,0.10236822623061706,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
11,1.3000000000000003,0.08641449134115003,0.11866951274841789,0.08641449134115003,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
12,1.5,0.07377383131806166,0.101782647000002,0.07377383131806166,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
13,1.7000000000000002,0.06632916720175935,0.0736329819660605,0.06632916720175935,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
14,1.9,0.07180355245061493,0.057694184889627256,0.07180355245061493,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
15,2.1,0.08142269783705004,0.0648499299527366,0.08142269783705004,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
16,2.3000000000000003,0.07372197927974836,0.0739931189018197,0.07372197927974836,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
17,2.5,0.06239228637224018,0.06718436727827679,0.06239228637224018,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
18,2.7,0.06557182513332739,0.07395531507800442,0.06557182513332739,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
19,2.9000000000000004,0.0801786127710474,0.0921818673242076,0.0801786127710474,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
20,3.1,0.09663347688594726,0.10299393972273269,0.09663347688594726,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
21,3.3000000000000003,0.10768549704215308,0.10460263638490491,0.10768549704215308,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
22,3.5,0.10276982843123857,0.08788065860063368,0.10276982843123857,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
23,3.7,0.0817469836678347,0.06593881860591289,0.0817469836678347,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
24,3.9000000000000004,0.06629323120143873,0.0614857233698889,0.06629323120143873,Frontal cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
0,-0.9,0.13940906754440038,0.12878791612582904,0.13940906754440038,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
1,-0.7000000000000001,0.13739365396887124,0.1327200764798042,0.13739365396887124,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
2,-0.5,0.12699168795588542,0.13740556239100993,0.12699168795588542,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
3,-0.30000000000000004,0.11516993923059102,0.1254486829435262,0.11516993923059102,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
4,-0.1,0.1042665419532115,0.1170817651342613,0.1042665419532115,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
5,0.1,0.10168460511103158,0.1191186085056738,0.10168460511103158,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
6,0.30000000000000004,0.11932460363273792,0.12447238971223745,0.11932460363273792,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
7,0.5,0.13618319940594573,0.1319866256554775,0.13618319940594573,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
8,0.7000000000000001,0.14083210712589167,0.13884500339189626,0.14083210712589167,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
9,0.9,0.13906157395839294,0.12494639875428876,0.13906157395839294,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
10,1.1,0.13159474437698182,0.11349527094756798,0.13159474437698182,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
11,1.3000000000000003,0.1236491107173022,0.11548879226458504,0.1236491107173022,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
12,1.5,0.11752638233918451,0.11706903688916345,0.11752638233918451,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
13,1.7000000000000002,0.1198374579378679,0.11595398548969726,0.1198374579378679,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
14,1.9,0.11420279252672105,0.12602148820073436,0.11420279252672105,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
15,2.1,0.10971637010663658,0.13069641662247203,0.10971637010663658,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
16,2.3000000000000003,0.12397986113947335,0.131807772779718,0.12397986113947335,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
17,2.5,0.13708421480690935,0.13491835625736837,0.13708421480690935,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
18,2.7,0.1345683003250222,0.1316610340818879,0.1345683003250222,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
19,2.9000000000000004,0.13718190711011063,0.12655884816256424,0.13718190711011063,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
20,3.1,0.14442276359936163,0.13259431230887497,0.14442276359936163,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
21,3.3000000000000003,0.14435608642170522,0.14004819720086212,0.14435608642170522,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
22,3.5,0.14084464099458646,0.13945036780366712,0.14084464099458646,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
23,3.7,0.13970062350460521,0.13740604046952787,0.13970062350460521,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
24,3.9000000000000004,0.13774798645414765,0.13371408577634813,0.13774798645414765,Sensory cortex,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
0,-0.9,0.08316447564793836,0.10918919491885529,0.08316447564793836,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
1,-0.7000000000000001,0.06952115050582956,0.0932143418655263,0.06952115050582956,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
2,-0.5,0.06816887209702105,0.07230012333358057,0.06816887209702105,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
3,-0.30000000000000004,0.07546194070587257,0.0732422805918112,0.07546194070587257,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
4,-0.1,0.07153075484577925,0.09119554612069927,0.07153075484577925,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
5,0.1,0.06448952034882406,0.09165104049160874,0.06448952034882406,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
6,0.30000000000000004,0.0703601075649517,0.07295158485933464,0.0703601075649517,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
7,0.5,0.0777517176707712,0.06167377336094728,0.0777517176707712,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
8,0.7000000000000001,0.07869323114559976,0.05506616980875357,0.07869323114559976,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
9,0.9,0.07443937042912126,0.05253447403048749,0.07443937042912126,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
10,1.1,0.06749010459442262,0.0575320883425719,0.06749010459442262,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
11,1.3000000000000003,0.06216514568985097,0.07089819142043313,0.06216514568985097,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
12,1.5,0.06458217249996313,0.0787278398736358,0.06458217249996313,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
13,1.7000000000000002,0.08093448019915656,0.07516176202507593,0.08093448019915656,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
14,1.9,0.09195577021198814,0.07022962291847845,0.09195577021198814,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
15,2.1,0.08479060626571382,0.0678103975743919,0.08479060626571382,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
16,2.3000000000000003,0.06802635372829402,0.07660484682945193,0.06802635372829402,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
17,2.5,0.053917824327111494,0.10338731770947426,0.053917824327111494,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
18,2.7,0.05965644122248154,0.11624811824116449,0.05965644122248154,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
19,2.9000000000000004,0.07277646192014289,0.09371112546174097,0.07277646192014289,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
20,3.1,0.07431056583333541,0.06516943178126558,0.07431056583333541,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
21,3.3000000000000003,0.08053757640615601,0.05225793417506669,0.08053757640615601,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
22,3.5,0.09442430731597237,0.05673711918917035,0.09442430731597237,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
23,3.7,0.09877870265302865,0.06785126676350561,0.09877870265302865,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
24,3.9000000000000004,0.09034891200250307,0.07151533895422757,0.09034891200250307,Striatum,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed
0,-0.9,0.02299557276505522,0.018066304647353093,0.02299557276505522,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
1,-0.7000000000000001,0.019911362767599375,0.018665461316832672,0.019911362767599375,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
2,-0.5,0.015923266380284545,0.022505675076474344,0.015923266380284545,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
3,-0.30000000000000004,0.014216380999547132,0.02686176149817955,0.014216380999547132,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
4,-0.1,0.011802361512406972,0.0282876140262398,0.011802361512406972,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
5,0.1,0.015520667617858142,0.02453068427401417,0.015520667617858142,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
6,0.30000000000000004,0.02797753108087581,0.019061504882104997,0.02797753108087581,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
7,0.5,0.03411387159220558,0.01879306394044902,0.03411387159220558,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
8,0.7000000000000001,0.029818710616460308,0.02296230234326535,0.029818710616460308,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
9,0.9,0.02358549762488843,0.0282876140262398,0.02358549762488843,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
10,1.1,0.020632563425346112,0.028428805122682227,0.020632563425346112,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
11,1.3000000000000003,0.020089975538646776,0.02273113570817615,0.020089975538646776,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
12,1.5,0.020495592658006732,0.01789875110467767,0.020495592658006732,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
13,1.7000000000000002,0.021834146259912507,0.014530820608090828,0.021834146259912507,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
14,1.9,0.020984152040341465,0.018081231426425315,0.020984152040341465,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
15,2.1,0.015429012028523962,0.023042567993747827,0.015429012028523962,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
16,2.3000000000000003,0.011262450238199929,0.02345789500127208,0.011262450238199929,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
17,2.5,0.01184400351611499,0.025959555159007976,0.01184400351611499,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
18,2.7,0.018931225645996353,0.03093849511789501,0.018931225645996353,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
19,2.9000000000000004,0.029944633189389253,0.03070732848280581,0.029944633189389253,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
20,3.1,0.033808145310021284,0.024981958315820587,0.033808145310021284,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
21,3.3000000000000003,0.03259817985957521,0.01802064772490663,0.03259817985957521,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
22,3.5,0.030894323869732895,0.01377903717500805,0.030894323869732895,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
23,3.7,0.025564986234058458,0.012868106475515529,0.025564986234058458,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
24,3.9000000000000004,0.0294187884665262,0.014311915173543098,0.0294187884665262,Midbrain,ZFM-04820,aa89d1e8-51da-40f6-a215-c9703a6ceb30
0,-0.9,0.067085973149347,0.09524202767555842,0.067085973149347,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
1,-0.7000000000000001,0.06464458362020742,0.09366863426426628,0.06464458362020742,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
2,-0.5,0.0832754036455629,0.0940836305613108,0.0832754036455629,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
3,-0.30000000000000004,0.11065282189992329,0.09016052026700344,0.11065282189992329,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
4,-0.1,0.11042903028494735,0.08141187658248386,0.11042903028494735,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
5,0.1,0.09524706782762064,0.07474403107321272,0.09524706782762064,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
6,0.30000000000000004,0.09219157721237192,0.07723426659774937,0.09219157721237192,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
7,0.5,0.08838260104542991,0.0784755839070487,0.08838260104542991,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
8,0.7000000000000001,0.07414013026780311,0.08327507293508318,0.07414013026780311,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
9,0.9,0.06502824068482317,0.08385964456993181,0.06502824068482317,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
10,1.1,0.0722093169380131,0.08842625381030506,0.0722093169380131,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
11,1.3000000000000003,0.08554240073275812,0.10228395669535766,0.08554240073275812,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
12,1.5,0.0862787335799417,0.09917186419544408,0.0862787335799417,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
13,1.7000000000000002,0.07367378207888625,0.08741575035769214,0.07367378207888625,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
14,1.9,0.06547952576059111,0.08066497361940775,0.06547952576059111,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
15,2.1,0.06745316099833557,0.08503564507574393,0.06745316099833557,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
16,2.3000000000000003,0.0835403481517674,0.08890511433843704,0.0835403481517674,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
17,2.5,0.0876936852816297,0.08319332161031637,0.0876936852816297,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
18,2.7,0.0715770842231467,0.07689516825404608,0.0715770842231467,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
19,2.9000000000000004,0.07215830679058205,0.07005403953832615,0.07215830679058205,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
20,3.1,0.07824275928919516,0.06373048719574315,0.07824275928919516,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
21,3.3000000000000003,0.06799674544683978,0.06901452068737393,0.06799674544683978,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
22,3.5,0.0670052580918655,0.0723753958403657,0.0670052580918655,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
23,3.7,0.08586789956967378,0.07497089908744861,0.08586789956967378,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
24,3.9000000000000004,0.09984445865009872,0.07623322402553342,0.09984445865009872,Amygdala,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
0,-0.9,0.005203551396822152,0.005424997109785518,0.005203551396822152,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
1,-0.7000000000000001,0.0054706540322319785,0.005157894474375691,0.0054706540322319785,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
2,-0.5,0.0074916483110333675,0.005426335416031666,0.0074916483110333675,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
3,-0.30000000000000004,0.008917500839093618,0.006994717346780489,0.008917500839093618,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
4,-0.1,0.0074916483110333675,0.006996055653026636,0.0074916483110333675,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
5,0.1,0.005467977419739684,0.005471992338478126,0.005467977419739684,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
6,0.30000000000000004,0.005114914164421527,0.005742124364783049,0.005114914164421527,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
7,0.5,0.004885085835578474,0.008385961146804717,0.004885085835578474,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
8,0.7000000000000001,0.0045320225802603165,0.013403866496907476,0.0045320225802603165,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
9,0.9,0.0025083516889666323,0.013402528190661327,0.0025083516889666323,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
10,1.1,0.0010811608546602357,0.008341642530604404,0.0010811608546602357,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
11,1.3000000000000003,0.0024653713790124673,0.005202213090576004,0.0024653713790124673,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
12,1.5,0.004037768228499733,0.003052277881912119,0.004037768228499733,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
13,1.7000000000000002,0.0030482629631736766,0.0030066209594656586,0.0030482629631736766,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
14,1.9,0.00403944827918714,0.004576341196460629,0.00403944827918714,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
15,2.1,0.008873182222893305,0.004929404451778787,0.008873182222893305,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
16,2.3000000000000003,0.010399922149934111,0.005610506822428257,0.010399922149934111,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
17,2.5,0.005379340187339058,0.007347780602098647,0.005379340187339058,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
18,2.7,0.0011254794708605484,0.009060030241782192,0.0011254794708605484,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
19,2.9000000000000004,0.00013429415484708538,0.007303461985898334,0.00013429415484708538,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
20,3.1,0.0005425878866993389,0.00507193385446736,0.0005425878866993389,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
21,3.3000000000000003,0.002419714456566007,0.002552670305166945,0.002419714456566007,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
22,3.5,0.003990772999807125,0.0010838374671525305,0.003990772999807125,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
23,3.7,0.00246403307276632,0.0025083516889666323,0.00246403307276632,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
24,3.9000000000000004,0.0010798225484140883,0.004530684274014169,0.0010798225484140883,Hippocampus,ZFM-04820,9a9ee022-80b3-4a88-903f-12f838111818
0,-0.9,0.10909596624210283,0.11820152810621634,0.10909596624210283,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
1,-0.7000000000000001,0.12334801057381728,0.10551094669573233,0.12334801057381728,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
2,-0.5,0.11703354640391958,0.1014912820052381,0.11703354640391958,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
3,-0.30000000000000004,0.10081284521311938,0.10878067743979244,0.10081284521311938,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
4,-0.1,0.1018443562945178,0.11376748883415663,0.1018443562945178,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
5,0.1,0.10915099130827233,0.11357565140264747,0.10915099130827233,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
6,0.30000000000000004,0.1142025088246062,0.10139793533125496,0.1142025088246062,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
7,0.5,0.10973310277495477,0.0933695414709863,0.10973310277495477,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
8,0.7000000000000001,0.1022825272449005,0.09719142262187186,0.1022825272449005,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
9,0.9,0.10189890328216936,0.10796928479907279,0.10189890328216936,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
10,1.1,0.09357739871112358,0.12103656957030662,0.09357739871112358,Frontal cortex,ZFM-04820,cf08dda8-478f-4292-a06f-4c4dae9f8755
